"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"LSM5",0.0212496329260734,6.76430878204784,0.0984113787896532,0.921930903834625,0.992747179524236,-5.60727509277021,"LSM5"
"DHCR7",-0.0316814003247767,7.3720944584789,-0.0983442637491593,0.921983971457115,0.992747179524236,-5.6072809244895,"DHCR7"
"HMOX2",-0.0184568125966651,5.86138134332169,-0.0982558843387458,0.922053853283869,0.992747179524236,-5.60728859783269,"HMOX2"
"CSPG5",0.0245510839777272,3.76624901719968,0.0980708696146272,0.922200146897707,0.992747179524236,-5.60730463898929,"CSPG5"
"WRN",0.024722518674607,5.79405137516797,0.0980132328436705,0.92224572161381,0.992747179524236,-5.60730963004157,"WRN"
"CKAP2L",-0.0330392194169571,6.13171542219833,-0.0980098778169385,0.922248374518421,0.992747179524236,-5.60730992047955,"CKAP2L"
"BCO2",0.0250897193782866,3.55594429709755,0.097953256431537,0.922293146615647,0.992747179524236,-5.60731482058085,"BCO2"
"CRADD",0.0188169846118162,5.28193111582908,0.0978589590037066,0.922367710762919,0.992747179524236,-5.60732297494191,"CRADD"
"TMEM255B",-0.00646329005567647,3.33189043644182,-0.0978291730718377,0.922391263646275,0.992747179524236,-5.60732554904589,"TMEM255B"
"ZNF106",-0.0166743063331296,7.06795392394518,-0.0978256032281779,0.922394086463809,0.992747179524236,-5.60732585749967,"ZNF106"
"GALNT15",-0.00532733513764505,2.97228166003762,-0.097772261543351,0.922436265977405,0.992747179524236,-5.60733046516915,"GALNT15"
"NKX2-8",-0.00812043204840895,3.2762550546896,-0.097765699278039,0.922441455052025,0.992747179524236,-5.60733103184589,"NKX2-8"
"ITGB4",-0.0222910647231696,3.88326016689062,-0.0977403890196315,0.922461469029097,0.992747179524236,-5.60733321712754,"ITGB4"
"ZNF566",0.0261710242421902,4.97082176377318,0.097679589532802,0.922509546165239,0.992747179524236,-5.6073384642294,"ZNF566"
"ZNF77",-0.0295959718141035,4.94684393657619,-0.097532220438773,0.922626079339403,0.992747179524236,-5.60735116889644,"ZNF77"
"NKX1-2",0.00549760928316978,3.13685839787692,0.097524635260242,0.922632077420131,0.992747179524236,-5.60735182229465,"NKX1-2"
"ATOH8",-0.0290803052118767,4.08715492502015,-0.0974901101000138,0.922659378706382,0.992747179524236,-5.60735479569983,"ATOH8"
"PPFIA4",0.00452678038972731,3.13702864162859,0.0974864454792674,0.92266227656547,0.992747179524236,-5.60735511124563,"PPFIA4"
"FNDC7",-0.00405281070213404,3.09942719618382,-0.0973154369384319,0.922797505549386,0.992747179524236,-5.60736982291855,"FNDC7"
"OPRL1",0.00981699536034419,3.62564698763773,0.0973026381499753,0.922807626581301,0.992747179524236,-5.6073709229454,"OPRL1"
"GHDC",-0.00916642271110302,3.55849500456866,-0.0971220401855467,0.922950441288938,0.992747179524236,-5.60738642951198,"GHDC"
"NRIP1",-0.0508198821914654,6.92742380542865,-0.0970842585343105,0.922980318888492,0.992747179524236,-5.60738966989111,"NRIP1"
"HINT1",0.0132448133312817,10.8913846949745,0.0970342333168676,0.923019878829364,0.992747179524236,-5.60739395841212,"HINT1"
