"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"TMEM173",-812.169999999997,5866.38556701031,-0.941505456986248,0.346916107947434,1,-4.60010772770691,"TMEM173"
"ATP2B3",-3.00565217391304,5.09072164948454,-0.94141202251415,0.346963919605647,1,-4.60011362889504,"ATP2B3"
"MED9",110.284347826086,977.280412371134,0.941312021550626,0.347015096085141,1,-4.60011994416916,"MED9"
"TENM4",-208.666956521739,907.830927835052,-0.94129698323425,0.347022792508696,1,-4.60012089381325,"TENM4"
"XRCC4",71.08,528.663917525773,0.941076900702095,0.347135440482448,1,-4.60013478992781,"XRCC4"
"TAPT1",-286.892173913043,1962.46391752577,-0.940986856848018,0.347181535637256,1,-4.60014047440902,"TAPT1"
"ASB2",-39.1778260869565,177.478350515464,-0.940643566598884,0.347357308258514,1,-4.60016214141634,"ASB2"
"KIF9",-46.0713043478258,371.016494845361,-0.940498315789869,0.347431697158917,1,-4.60017130666058,"KIF9"
"PLPPR4",-45.9626086956521,180.513402061856,-0.940458590353341,0.347452043955559,1,-4.60017381306855,"PLPPR4"
"CYP26B1",66.240434782609,308.334020618557,0.94034258163048,0.347511466305503,1,-4.6001811318372,"CYP26B1"
"SHC4",-8.96043478260864,39.6185567010309,-0.940336077923516,0.347514797846523,1,-4.6001815421171,"SHC4"
"RABGAP1L",-362.099565217388,3067.95463917526,-0.940201894043665,0.347583538440103,1,-4.60019000634536,"RABGAP1L"
"DPH6",45.4082608695655,382.612371134021,0.940069121987274,0.347651564314053,1,-4.60019838033627,"DPH6"
"KIAA1147",388.47391304348,2950.95051546392,0.940068985529426,0.347651634232713,1,-4.60019838894209,"KIAA1147"
"ECT2",538.597391304349,2832.24536082474,0.940018078761973,0.347677718613368,1,-4.60020159934201,"ECT2"
"CYP27C1",-58.5952173913044,192.494845360825,-0.939979028574738,0.347697728586066,1,-4.60020406189794,"CYP27C1"
"TMEM141",496.771739130435,2846.63505154639,0.939966395116685,0.347704202339736,1,-4.60020485855854,"TMEM141"
"CDKN2C",-211.836086956521,793.956701030928,-0.939946526481918,0.347714383765279,1,-4.60020611144496,"CDKN2C"
"ZC3H7B",-675.259565217389,6146.01237113402,-0.939941925335566,0.347716741590484,1,-4.60020640158264,"ZC3H7B"
"APBB1",-171.716086956522,1150.22474226804,-0.939919908458231,0.347728024126168,1,-4.60020778989652,"APBB1"
"CD200R1L",-1.44782608695651,3.57319587628866,-0.939919415819,0.347728276581521,1,-4.60020782096041,"CD200R1L"
"MAPKBP1",-117.019130434781,973.307216494845,-0.939469422727046,0.34795892654511,1,-4.60023618899693,"MAPKBP1"
"NAPRT",465.068260869565,2989.54432989691,0.939449769253205,0.347969002418754,1,-4.60023742766514,"NAPRT"
"ARL8A",330.123043478263,3339.05360824742,0.939368446318963,0.348010696751834,1,-4.60024255280263,"ARL8A"
"PHF1",313.565652173914,3055.5175257732,0.939343574799574,0.348023449035815,1,-4.60024412016861,"PHF1"
"TMEM38A",-91.1543478260862,463.855670103093,-0.939311169451339,0.348040064559634,1,-4.60024616224346,"TMEM38A"
"CLUL1",-38.092608695652,123.569072164948,-0.939218566329375,0.348087548688677,1,-4.60025199739164,"CLUL1"
"ERCC6L2",-70.5182608695642,604.243298969072,-0.938807049925709,0.348298612040213,1,-4.60027792113247,"ERCC6L2"
"SPAG9",-775.121304347823,6288.48659793814,-0.938471490598151,0.348470778017802,1,-4.60029905155855,"SPAG9"
"FAM135B",-15.9326086956522,21.3113402061856,-0.938224634763276,0.348597467375687,1,-4.60031459146944,"FAM135B"
"LRRIQ4",-13.6482608695652,34.8247422680412,-0.937950547217766,0.348738166760461,1,-4.60033184089777,"LRRIQ4"
"SHARPIN",506.295652173916,4279.60206185567,0.937950257209434,0.348738315651745,1,-4.60033185914651,"SHARPIN"
"CEACAM1",547.330434782609,3023.4824742268,0.937877165123616,0.348775842673849,1,-4.60033645827793,"CEACAM1"
"PPT1",-1461.59391304346,11556.9340206186,-0.937852034380356,0.348788745923202,1,-4.60033803948306,"PPT1"
"SPDYE1",-3.26608695652173,20.2577319587629,-0.937656696682108,0.348889051419353,1,-4.60035032853152,"SPDYE1"
"PGAM1",261.116086956524,2131.98350515464,0.937542356273512,0.348947773505378,1,-4.60035752071439,"PGAM1"
"TM4SF4",-2478.92782608695,2574.46804123711,-0.937467726778695,0.348986104555581,1,-4.60036221455152,"TM4SF4"
"CT83",70.8226086956521,216.468041237113,0.937318480329185,0.349062768261531,1,-4.60037160032428,"CT83"
"BDH1",-210.038695652172,1261.33195876289,-0.937222952527687,0.349111843838885,1,-4.6003776070735,"BDH1"
"FAM210B",-557.987391304344,4473.30515463918,-0.936981262725045,0.349236026969826,1,-4.60039280171502,"FAM210B"
"COL7A1",561.600000000002,1515.74845360825,0.9369096519665,0.349272826842522,1,-4.60039730301862,"COL7A1"
"CXorf40B",96.0443478260873,890.546391752577,0.936593798875246,0.349435169263038,1,-4.60041715281188,"CXorf40B"
"HSPH1",-778.160869565218,5879.24948453608,-0.936584307465101,0.349440048409068,1,-4.60041774919686,"HSPH1"
"PTGES3L",6.87434782608699,29.8,0.936462407897911,0.349502715851001,1,-4.60042540812287,"PTGES3L"
"SPEM1",0.500869565217392,0.564948453608247,0.936434956495041,0.349516829350954,1,-4.60042713275257,"SPEM1"
"ZFP90",-128.822173913043,1258.2618556701,-0.93639047465145,0.349539699426134,1,-4.60042992721022,"ZFP90"
"TMEM150C",-468.543913043477,1374.67216494845,-0.936307012680927,0.349582613472829,1,-4.60043517013869,"TMEM150C"
"ZNF791",-117.776086956521,1319.90515463918,-0.93629109294152,0.349590799383502,1,-4.6004361701349,"ZNF791"
"UVRAG",-140.102173913042,1346.68041237113,-0.936217343943491,0.34962872262103,1,-4.60044080244772,"UVRAG"
"BCR",-785.525652173904,6283.35463917526,-0.936059124541517,0.34971009109855,1,-4.6004507392825,"BCR"
"TNFRSF4",44.3069565217395,292.496907216495,0.935627679919594,0.349932034066489,1,-4.60047782732021,"TNFRSF4"
"EEF1E1",69.8069565217395,571.511340206186,0.935600684910014,0.349945923770487,1,-4.60047952177634,"EEF1E1"
"NR2C2AP",111.513478260869,980.554639175258,0.935543872908102,0.34997515631559,1,-4.60048308766368,"NR2C2AP"
"SERPINA1",-30718.3782608696,58285.3567010309,-0.935438672132052,0.350029291347866,1,-4.60048969017464,"SERPINA1"
"POLD2",610.940869565215,4990.43092783505,0.935385347573541,0.350056733548467,1,-4.60049303659818,"POLD2"
"NAP1L3",-27.43,109.336082474227,-0.935375899846453,0.350061595736602,1,-4.60049362947779,"NAP1L3"
"ZNF773",-32.2230434782608,285.00206185567,-0.935291599276323,0.350104982172741,1,-4.60049891938524,"ZNF773"
"CCDC114",-105.56347826087,298.80206185567,-0.935228591829255,0.35013741204774,1,-4.60050287282826,"CCDC114"
"SOD1",1066.34826086957,8521.7381443299,0.935017366335007,0.35024614356052,1,-4.60051612437896,"SOD1"
"CTNNA3",-5.19478260869564,9.96701030927835,-0.934871331930951,0.350321329535363,1,-4.60052528433018,"CTNNA3"
"SLC6A11",53.4834782608697,112.713402061856,0.934765010800931,0.350376075546245,1,-4.60053195238803,"SLC6A11"
"HOXD12",1.41695652173913,2.3360824742268,0.934640016230231,0.35044044369364,1,-4.60053979061004,"HOXD12"
"ZMYND12",-33.0521739130432,189.148453608247,-0.93460002201925,0.350461041002838,1,-4.60054229836718,"ZMYND12"
"DIRAS1",91.2034782608698,365.857731958763,0.934399309083635,0.350564421253112,1,-4.60055488206186,"DIRAS1"
"ZNF157",-3.77304347826086,10.2185567010309,-0.934399139970776,0.35056450836544,1,-4.60055489266328,"ZNF157"
"TIAM2",-39.1956521739127,299.175257731959,-0.933980126378102,0.35078039023264,1,-4.60058115405988,"TIAM2"
"STMND1",-43.2360869565217,102.247422680412,-0.933966107224149,0.350787614564972,1,-4.60058203249872,"STMND1"
"LRRC4B",22.424347826087,93.4515463917526,0.933718298106291,0.35091533085788,1,-4.60059755803342,"LRRC4B"
"ZNF17",-22.6708695652173,229.942268041237,-0.933463272496116,0.351046797265728,1,-4.6006135314182,"ZNF17"
"DCAF12L1",-9.52913043478261,9.1979381443299,-0.933352339794985,0.351103993151632,1,-4.60062047827284,"DCAF12L1"
"TWF1",483.81826086957,3631.16082474227,0.933122967112152,0.351222274396042,1,-4.60063483950465,"TWF1"
"ENTPD5",-184.870869565215,1498.38144329897,-0.933110075660749,0.35122892291806,1,-4.60063564654604,"ENTPD5"
"TOR4A",317.571739130439,2292.59793814433,0.933098120678775,0.351235088545189,1,-4.60063639495193,"TOR4A"
"NAA25",191.060869565217,1630.58762886598,0.933029682009176,0.351270386226957,1,-4.60064067916688,"NAA25"
"SPATS2",221.658695652175,1810.76701030928,0.932959119677767,0.351306781561537,1,-4.60064509599488,"SPATS2"
"CAPN3",-31.9965217391306,115.907216494845,-0.932955669955872,0.351308560954539,1,-4.60064531192072,"CAPN3"
"MYRF",-773.81956521739,2103.33195876289,-0.932732144898906,0.351423869103151,1,-4.60065930116367,"MYRF"
"PALD1",-124.26652173913,872.101030927835,-0.932643211290538,0.351469753286169,1,-4.60066486611891,"PALD1"
"ZNF620",-25.7743478260869,196.325773195876,-0.932434848815362,0.351577270207564,1,-4.60067790218423,"ZNF620"
"PRCP",-579.075217391305,4790.06597938144,-0.932404071099206,0.351593153558743,1,-4.60067982752723,"PRCP"
"TRIM63",-7.38478260869565,15.0041237113402,-0.93231948315818,0.351636808917929,1,-4.60068511871887,"TRIM63"
"FKBP1C",-7.97478260869562,39.3237113402062,-0.932259901581912,0.351667560700538,1,-4.60068884541242,"FKBP1C"
"DESI2",503.414347826094,4216.69484536082,0.932239173621893,0.351678259403546,1,-4.60069014184424,"DESI2"
"NYNRIN",-596.162173913044,2621.27216494845,-0.932140783145851,0.351729046308962,1,-4.60069629529348,"NYNRIN"
"PHF5A",170.481739130435,1361.26597938144,0.932109374924585,0.351745259492956,1,-4.60069825946259,"PHF5A"
"PPP2R2C",257.055652173914,672.354639175258,0.931993153407509,0.351805258131809,1,-4.60070552701074,"PPP2R2C"
"PPP4R4",-27.6778260869564,83.3711340206186,-0.931942227913905,0.351831550151082,1,-4.60070871119327,"PPP4R4"
"DIP2C",161.458260869565,1440.54432989691,0.931941776249887,0.351831783343588,1,-4.6007087394334,"DIP2C"
"ZNF540",-18.616956521739,108.177319587629,-0.931794380803893,0.351907888325478,1,-4.60071795454656,"ZNF540"
"ASTN2",-64.0521739130434,247.950515463918,-0.931697177520794,0.351958083210132,1,-4.6007240308707,"ASTN2"
"DNAAF5",307.22652173913,2562.52989690722,0.931626566003412,0.351994549202108,1,-4.60072844450868,"DNAAF5"
"MARCH6",1210.59782608696,10206.0041237113,0.931517671486606,0.352050790433852,1,-4.60073525040955,"MARCH6"
"MLANA",-3.10347826086952,17.5835051546392,-0.931301073842002,0.352162674539965,1,-4.60074878540107,"MLANA"
"SEC14L3",-25.1704347826088,32.4329896907216,-0.931294457951175,0.352166092351823,1,-4.60074919877291,"SEC14L3"
"CCDC151",-37.5565217391303,110.220618556701,-0.931251054138645,0.352188515563635,1,-4.60075191064297,"CCDC151"
"KRCC1",-241.120000000001,2001.57113402062,-0.931224819990195,0.352202069049215,1,-4.60075354969155,"KRCC1"
"GPAA1",917.473913043484,7396.61855670103,0.931064420158209,0.352284944458098,1,-4.60076357010304,"GPAA1"
"IARS",721.113043478273,6532.85773195876,0.931004389099278,0.3523159644985,1,-4.60076731989001,"IARS"
"ZNF888",-7.34521739130432,44.6865979381443,-0.930984501751595,0.352326241333472,1,-4.60076856208267,"ZNF888"
"CCL26",15.5965217391305,32.0474226804124,0.930983668673402,0.352326671832795,1,-4.60076861411736,"CCL26"
"SWT1",48.5500000000007,425.752577319588,0.930630393189946,0.352509259653482,1,-4.60079067580601,"SWT1"
"SLC36A2",-0.636521739130437,1.52371134020619,-0.930548954840157,0.352551358980174,1,-4.60079576036743,"SLC36A2"
"LIPA",-1245.66695652173,8015.77731958763,-0.930485528831628,0.352584149088188,1,-4.60079972003147,"LIPA"
"CMTM1",-10.4182608695651,67.0412371134021,-0.930350447323252,0.352653990255007,1,-4.60080815223055,"CMTM1"
"ZFAND3",478.874347826093,4657.52989690722,0.930243102962501,0.352709496750545,1,-4.60081485212551,"ZFAND3"
"OPRL1",45.78,244.659793814433,0.930217966761445,0.352722495183099,1,-4.60081642088975,"OPRL1"
"DLD",406.91608695652,3718.29896907217,0.930046219406466,0.352811317312314,1,-4.60082713861108,"DLD"
"TSSK4",-11.8278260869565,78.9381443298969,-0.929906384530749,0.352883645830457,1,-4.60083586341467,"TSSK4"
"GATD1",-292.63217391304,2663.26804123711,-0.929839202968766,0.352918398324564,1,-4.60084005465201,"GATD1"
"MIER1",-266.884782608694,2587.32783505155,-0.929668503569936,0.35300670955097,1,-4.60085070267481,"MIER1"
"TARSL2",62.0500000000005,599.548453608247,0.929572757018355,0.353056250106314,1,-4.60085667437943,"TARSL2"
"RBMXL2",-0.559130434782613,1.21030927835052,-0.929569623617399,0.353057871444705,1,-4.60085686979903,"RBMXL2"
"FMO2",-333.189999999999,1607.17525773196,-0.929561171416705,0.353062244951793,1,-4.60085739693101,"FMO2"
"PHKA2",-166.183478260868,1523.37731958763,-0.929522169321019,0.353082426643089,1,-4.6008598292833,"PHKA2"
"LIPK",-9.19652173913045,15.8824742268041,-0.929520193947202,0.353083448822624,1,-4.60085995247416,"LIPK"
"PSMC5",642.278260869573,6715.22886597938,0.929470151629244,0.353109344412544,1,-4.60086307319113,"PSMC5"
"GPS1",608.562173913038,5986.96701030928,0.928929265703866,0.353389315611355,1,-4.60089679303269,"GPS1"
"MAGEA3",280.068695652175,560.327835051546,0.928862523677638,0.353423872105999,1,-4.60090095250449,"MAGEA3"
"IL22RA2",-27.0234782608695,82.9505154639175,-0.928852947428718,0.353428830500976,1,-4.60090154928759,"IL22RA2"
"ZBTB46",73.1604347826085,629.890721649485,0.928825905157258,0.353442832700073,1,-4.60090323450433,"ZBTB46"
"KCNQ3",-420.369130434782,1896.0206185567,-0.928595932316721,0.353561924395933,1,-4.60091756395206,"KCNQ3"
"GGT2",-14.8613043478261,44.5752577319588,-0.928568821959307,0.353575965201644,1,-4.60091925294739,"GGT2"
"TJP3",365.215217391305,2543.81030927835,0.928548780318069,0.353586345254871,1,-4.600920501525,"TJP3"
"CBX3",1126.15608695653,10921.9731958763,0.928483514689871,0.353620149249559,1,-4.60092456733393,"CBX3"
"HMG20B",333.434782608701,3164.75257731959,0.928067020743028,0.353835918396952,1,-4.60095050669228,"HMG20B"
"IRF4",-223.432173913042,767.235051546392,-0.927992717626401,0.353874420692985,1,-4.60095513309605,"IRF4"
"OSTC",592.870869565219,5234.24948453608,0.927980022400681,0.353880999354804,1,-4.60095592351386,"OSTC"
"MRPS18A",136.639130434783,1135.40412371134,0.927819338578992,0.353964272359059,1,-4.60096592692553,"MRPS18A"
"SGMS2",-571.980434782604,3712.69690721649,-0.927636172212951,0.354059211895318,1,-4.6009773278953,"SGMS2"
"LRRC63",-2.53217391304346,12.3216494845361,-0.927035077474479,0.354370887138366,1,-4.60101472660759,"LRRC63"
"CDC42EP4",501.151739130443,3783.76082474227,0.926942475907599,0.354418917672832,1,-4.60102048592087,"CDC42EP4"
"LGR6",-119.735652173913,336.523711340206,-0.926860520859538,0.354461429516396,1,-4.60102558260201,"LGR6"
"ERICH1",92.3147826086963,809.923711340206,0.926588378289416,0.354602618884993,1,-4.60104250359501,"ERICH1"
"GTSF1",105.952173913044,173.309278350515,0.926510969568832,0.354642785548665,1,-4.60104731573113,"GTSF1"
"KAT6B",-189.309130434782,1670.63092783505,-0.926453715631218,0.354672495937218,1,-4.6010508746823,"KAT6B"
"AL109811.3",-0.60913043478261,1.65773195876289,-0.926156717891932,0.354826640211677,1,-4.60106933279706,"AL109811.3"
"CREB1",-238.790434782604,2487.92164948454,-0.926079352609604,0.354866800394844,1,-4.60107414000762,"CREB1"
"SAV1",-234.674782608695,2070.5381443299,-0.926066882536658,0.354873273857326,1,-4.60107491481741,"SAV1"
"EIF2AK1",1291.74130434785,13024.0432989691,0.926045938927929,0.354884146268752,1,-4.60107621609469,"EIF2AK1"
"TMEM223",125.352173913044,1061.30927835052,0.925982066194014,0.354917305688965,1,-4.6010801844823,"TMEM223"
"HAPLN3",208.058260869566,1022.54639175258,0.925918654829907,0.354950227530478,1,-4.60108412393623,"HAPLN3"
"MLN",0.544347826086957,0.523711340206186,0.925900740821761,0.354959528455594,1,-4.60108523680194,"MLN"
"BICRA",116.635652173912,998.816494845361,0.925803964665255,0.355009777153908,1,-4.6010912484237,"BICRA"
"IDO1",-885.78260869565,2477.12371134021,-0.925766616535348,0.355029170479054,1,-4.60109356827899,"IDO1"
"UBALD2",404.641739130435,3060.93608247423,0.925542522282477,0.355145547358231,1,-4.60110748579871,"UBALD2"
"PEX12",-48.2799999999989,463.311340206186,-0.925472408028237,0.355181964131053,1,-4.6011118396029,"PEX12"
"METAP1",294.906086956521,2993.57525773196,0.92540902948381,0.355214884465133,1,-4.60111577486563,"METAP1"
"ZNF738",-129.067391304348,400.814432989691,-0.925387134516517,0.35522625768447,1,-4.60111713429265,"ZNF738"
"UROD",-310.144782608692,2950.99793814433,-0.925269150693783,0.355287547694581,1,-4.60112445918858,"UROD"
"NSA2",392.170869565219,3684.40412371134,0.925190704849798,0.355328302295822,1,-4.60112932889915,"NSA2"
"KCNJ12",-70.1234782608694,142.828865979381,-0.924980958908318,0.355437285152618,1,-4.60114234735867,"KCNJ12"
"FXR1",587.053913043477,5537.28659793814,0.924832366960473,0.355514505525612,1,-4.60115156835312,"FXR1"
"C2orf83",0.570869565217391,0.618556701030928,0.924706371417947,0.355579991299012,1,-4.60115938595649,"C2orf83"
"MYOM2",-17.5143478260869,88.2515463917526,-0.924483303779611,0.355695948696457,1,-4.60117322396555,"MYOM2"
"UBE4A",-273.375217391302,2396.32371134021,-0.924347369104736,0.355766623439094,1,-4.60118165505207,"UBE4A"
"SLC25A30",-90.9456521739128,810.257731958763,-0.924243232673528,0.355820771745144,1,-4.60118811308077,"SLC25A30"
"C8orf48",-9.63695652173909,49.740206185567,-0.923865904050061,0.356017016738681,1,-4.60121150709108,"C8orf48"
"VPS39",-380.190434782605,3983.03298969072,-0.923842398689117,0.356029243915849,1,-4.60121296408684,"VPS39"
"CPXCR1",-1.08782608695652,1.99175257731959,-0.92383296988113,0.356034148731412,1,-4.60121354852757,"CPXCR1"
"STEAP4",-2401.03652173912,10720.9917525773,-0.923703916859267,0.356101285719783,1,-4.60122154722969,"STEAP4"
"ELF3",-2357.37217391304,17440.7381443299,-0.923681757184701,0.35611281460714,1,-4.60122292057398,"ELF3"
"AC015688.4",-0.504782608695656,1.15876288659794,-0.923489736078234,0.356212726216809,1,-4.6012348196982,"AC015688.4"
"GLYATL2",-121.746956521739,119.711340206186,-0.923254149493625,0.35633532984396,1,-4.60124941512247,"GLYATL2"
"AC008764.4",-0.836956521739128,2.79381443298969,-0.923224737041803,0.356350638502572,1,-4.60125123706846,"AC008764.4"
"INSL5",-0.485652173913043,0.620618556701031,-0.923119299028444,0.356405520532439,1,-4.6012577679225,"INSL5"
"CFAP45",-124.541739130434,380.40206185567,-0.922538213187903,0.356708080094932,1,-4.60129374721705,"CFAP45"
"NT5C3B",290.398695652177,2304.81030927835,0.922441622510532,0.356758388623966,1,-4.60129972567467,"NT5C3B"
"TGIF2LX",-4.00260869565217,4.07628865979381,-0.922184166128935,0.356892504751443,1,-4.6013156578406,"TGIF2LX"
"GPC6",304.908695652174,1046.00824742268,0.921900219913529,0.357040457104516,1,-4.60133322415399,"GPC6"
"ZNF521",-83.6613043478256,458.228865979381,-0.92170359691712,0.357142931729764,1,-4.60134538507389,"ZNF521"
"POMT2",-153.748260869564,1310.10309278351,-0.92164639025425,0.357172749795189,1,-4.60134892276034,"POMT2"
"OR51Q1",0.481304347826087,0.383505154639175,0.921475419266571,0.357261875083626,1,-4.60135949438533,"OR51Q1"
"NICN1",-97.5347826086957,879.707216494845,-0.921195119290372,0.357408022758867,1,-4.60137682191944,"NICN1"
"MAP3K6",-333.691739130434,2769.17113402062,-0.920954329893808,0.357533599867333,1,-4.60139170281474,"MAP3K6"
"AC018630.2",-1.12608695652173,6.2680412371134,-0.920824598403615,0.357601269317934,1,-4.60139971867875,"AC018630.2"
"C19orf53",431.860869565219,3650.4,0.920789484808718,0.357619586367091,1,-4.60140188808865,"C19orf53"
"TMEM40",-30.1630434782608,104.40824742268,-0.920584529611837,0.35772651331365,1,-4.60141454911826,"TMEM40"
"MUC5B",-18094.8534782609,38297.9690721649,-0.920459104318841,0.357791958757987,1,-4.60142229583747,"MUC5B"
"OIT3",-19.308695652174,62.7134020618557,-0.920422542859906,0.357811037520494,1,-4.60142455380786,"OIT3"
"PCNX4",-213.157826086954,2142.01030927835,-0.920405126501952,0.357820126075051,1,-4.60142562937969,"PCNX4"
"FRK",-245.490000000002,1891.79587628866,-0.920256764807404,0.357897553069951,1,-4.60143479084673,"FRK"
"PTBP1",1220.15260869566,13786.8618556701,0.920056809928814,0.358001922244551,1,-4.60144713591813,"PTBP1"
"CDKN3",99.8839130434786,484.024742268041,0.920027446503964,0.358017250501953,1,-4.60144894857063,"CDKN3"
"LRRC74A",-0.83826086956521,3.03505154639175,-0.919941116327423,0.358062318869276,1,-4.60145427754158,"LRRC74A"
"THUMPD1",-284.673043478259,3039.43917525773,-0.91961510293418,0.358232545314388,1,-4.60147439714829,"THUMPD1"
"TULP1",4.63869565217391,13.080412371134,0.919593251950917,0.358243956534061,1,-4.60147574540765,"TULP1"
"HIC2",88.1613043478263,440.703092783505,0.919517858325065,0.358283331041679,1,-4.60148039713535,"HIC2"
"ADCY2",-46.9178260869565,85.779381443299,-0.919434147573082,0.358327052388091,1,-4.60148556157949,"ADCY2"
"ERMARD",-75.0439130434769,763.455670103093,-0.919373130857185,0.358358922971826,1,-4.60148932564534,"ERMARD"
"HLA-DMA",-1348.78260869565,8941.45773195876,-0.919372064733338,0.358359479851344,1,-4.60148939141135,"HLA-DMA"
"FRMPD4",-4.23347826086956,5.77525773195876,-0.919363143846786,0.358364139611873,1,-4.60148994171136,"FRMPD4"
"BEX1",-110.48652173913,110.911340206186,-0.919252952044025,0.358421700655093,1,-4.60149673864175,"BEX1"
"UNC13B",1081.77956521738,6684.54226804124,0.918877779305384,0.358617723889343,1,-4.60151987424995,"UNC13B"
"OGDH",850.879565217393,7885.74020618557,0.918287383932486,0.35892633526733,1,-4.60155626289927,"OGDH"
"C1orf54",48.4108695652179,385.284536082474,0.918182821040214,0.358981009817349,1,-4.60156270514618,"C1orf54"
"FNBP4",-354.888695652172,3277.31546391753,-0.918155009028817,0.358995553233476,1,-4.60156441855537,"FNBP4"
"TEX26",-11.7952173913044,18.9072164948454,-0.918143883260377,0.35900137120799,1,-4.60156510396401,"TEX26"
"ROBO3",-53.4130434782608,269.459793814433,-0.91813409254205,0.359006491096756,1,-4.60156570711933,"ROBO3"
"CYP2A13",-9.40434782608698,13.319587628866,-0.918083176103783,0.359033117719942,1,-4.60156884371385,"CYP2A13"
"SEPT11",-870.383043478256,5800.39793814433,-0.918076805437768,0.359036449331334,1,-4.60156923615247,"SEPT11"
"MNX1",31.1213043478262,140.362886597938,0.917977670575789,0.359088295533229,1,-4.6015753425986,"MNX1"
"MUC20",771.723913043481,2907.25567010309,0.917815859364432,0.359172930763775,1,-4.60158530833543,"MUC20"
"ANKRD20A1",-0.561739130434785,1.09278350515464,-0.917654046256881,0.359257579560793,1,-4.60159527244406,"ANKRD20A1"
"SPIN3",-22.6691304347824,188.420618556701,-0.917635770139184,0.35926714108078,1,-4.60159639773901,"SPIN3"
"MRGPRX2",0.886086956521738,1.11958762886598,0.917543455099214,0.359315440009306,1,-4.60160208140957,"MRGPRX2"
"SIL1",535.969565217394,4023.45773195876,0.917516220163231,0.359329690020998,1,-4.60160375810694,"SIL1"
"TP73",-71.0121739130435,343.19175257732,-0.917483324003151,0.359346902604196,1,-4.60160578326725,"TP73"
"ZNF148",-253.718260869563,2573.8,-0.917446361973266,0.359366243232664,1,-4.60160805864543,"ZNF148"
"MPPED1",-3.33826086956521,3.80618556701031,-0.917183663547339,0.359503720836255,1,-4.60162422770604,"MPPED1"
"MRPL2",185.71304347826,1570.45979381443,0.917053548939774,0.359571825805585,1,-4.60163223454337,"MRPL2"
"CWC22",-144.559130434781,1585.38762886598,-0.916938526623565,0.35963203789335,1,-4.60163931170964,"CWC22"
"GALT",102.646086956523,1051.76494845361,0.916871144652619,0.359667314078909,1,-4.60164345722087,"GALT"
"ATP5PB",633.039565217397,6093.31134020619,0.91677568586952,0.359717292925972,1,-4.60164932957143,"ATP5PB"
"HPCA",-6.75,30.6020618556701,-0.916738103777835,0.359736970782132,1,-4.60165164134725,"HPCA"
"PCID2",585.567391304347,2076.81649484536,0.91672354234218,0.359744595282909,1,-4.60165253703516,"PCID2"
"CKMT2",-20.1891304347826,84.1484536082474,-0.916601978385817,0.359808251254213,1,-4.60166001399945,"CKMT2"
"TASP1",61.1273913043478,571.583505154639,0.916579622187988,0.359819958666781,1,-4.60166138894203,"TASP1"
"ARV1",130.079565217393,1114.98556701031,0.916461240810539,0.359881956196853,1,-4.60166866903428,"ARV1"
"TMEM259",579.461739130442,5737.44742268041,0.916394546746133,0.359916887519291,1,-4.60167277010376,"TMEM259"
"ZSCAN5B",1.56739130434783,2.11340206185567,0.916366112328094,0.359931780825658,1,-4.60167451846788,"ZSCAN5B"
"FAM92B",-84.8339130434782,178.101030927835,-0.916202210156192,0.36001763665177,1,-4.60168459536865,"FAM92B"
"DNAJB9",375.81347826087,3088.87835051546,0.916109746020655,0.360066077238943,1,-4.60169027938395,"DNAJB9"
"PMVK",334.404782608696,2778.15257731959,0.915948824179271,0.360150391589766,1,-4.60170017031684,"PMVK"
"DGKG",51.9117391304349,260.20412371134,0.915813633673116,0.360221233720754,1,-4.60170847835969,"DGKG"
"C22orf15",-26.5382608695652,50.4103092783505,-0.915702388135983,0.360279534860419,1,-4.60171531396669,"C22orf15"
"CDK5R1",-62.4878260869561,337.026804123711,-0.915545087268536,0.360361982643054,1,-4.6017249780876,"CDK5R1"
"ESRRB",-9.78347826086954,16.839175257732,-0.915515628378879,0.360377424565942,1,-4.6017267877752,"ESRRB"
"TMPRSS11D",-25.5047826086957,29.6701030927835,-0.915509635798163,0.360380565840872,1,-4.60172715589805,"TMPRSS11D"
"GPX7",-116.465217391304,692.061855670103,-0.915480055906937,0.360396071695309,1,-4.60172897294889,"GPX7"
"ZNF135",-48.2656521739129,231.857731958763,-0.915248504117961,0.36051746624725,1,-4.60174319483241,"ZNF135"
"BIRC6",-598.531304347822,5055.83917525773,-0.914948165652899,0.360674961604481,1,-4.60176163626186,"BIRC6"
"ERGIC3",1636.7886956522,14930.8618556701,0.914913691439794,0.360693042407234,1,-4.60176375266823,"ERGIC3"
"MDM1",-84.8208695652174,589.488659793814,-0.914903480865357,0.360698397689948,1,-4.60176437949038,"MDM1"
"POLDIP2",629.605217391308,6219.48865979381,0.914714828981984,0.360797351584471,1,-4.60177595948675,"POLDIP2"
"ADAP1",144.389130434783,773.253608247423,0.914699743531999,0.360805265118952,1,-4.60177688537274,"ADAP1"
"DUSP8",114.676956521739,794.274226804124,0.914626056293853,0.360843921584854,1,-4.60178140778953,"DUSP8"
"SOWAHA",-16.1526086956522,38.2,-0.914595543281969,0.360859929532241,1,-4.60178328036275,"SOWAHA"
"ZNF597",-50.9226086956521,396.657731958763,-0.914455971014759,0.360933158597893,1,-4.60179184507448,"ZNF597"
"UBL5",622.611304347828,5056.80206185567,0.914380896423761,0.360972551681022,1,-4.60179645141416,"UBL5"
